attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
EmissionBoundary,Emission Boundary,84962,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.EmissionBoundary,3cc28d9d-4ad4-4934-b958-1ea962fbb044,Emission Boundary,Emissions,The boundary that encompases the measured emissions.,https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044,1.0,Term-to-Term Match,,,,,,
EmissionsType,Emissions Type,84963,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.EmissionsType,,,,,,,Words: all Word,,,,"Emissions,  Type","https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
EmissionsFactor,Emissions Factor,84964,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.EmissionsFactor,23408f8b-3d5c-45f6-9cbd-e58a12fc05a5,Emissions Factor,Emissions,Emissions factor associated with a Resource,https://bedes.lbl.gov/node/23408f8b-3d5c-45f6-9cbd-e58a12fc05a5,1.0,Term-to-Term Match,,,,,,
EmissionsFactorSource,Emissions Factor Source,84965,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.EmissionsFactorSource,3544486e-eaf6-4f60-a5fa-95aee6e601c8,Emissions Factor Source,Emissions,Source of emissions factor,https://bedes.lbl.gov/node/3544486e-eaf6-4f60-a5fa-95aee6e601c8,1.0,Term-to-Term Match,,,,,,
GHGEmissions,GHG Emissions,84966,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.GHGEmissions,,,,,,,"Words: Term, Word",GHG,List-Option,https://bedes.lbl.gov/node/6562e5b9-deee-4c18-9b3d-a7801a6a29e5,Emissions,https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044,
GHGEmissionIntensity,GHG Emission Intensity,84967,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.GHGEmissionIntensity,,,,,,,"Words: Term, Word",GHG,List-Option,https://bedes.lbl.gov/node/6562e5b9-deee-4c18-9b3d-a7801a6a29e5,"Emission,  Intensity","https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044, https://bedes.lbl.gov/node/8ec6b0be-01d7-427d-b142-6529dccc8fd5",
AvoidedEmissions,Avoided Emissions,84968,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.AvoidedEmissions,,,,,,,"Words: Term, Word",Avoided,List-Option,https://bedes.lbl.gov/node/ac978d28-e977-45fa-a717-eda5168106f7,Emissions,https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044,
EmissionsLinkedTimeSeriesIDs,Emissions Linked Time Series Identifier,84969,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.EmissionsLinkedTimeSeriesIDs,,,,,,,"Words: Term, Word, Unmatched","Series,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/ea9fd25e-cf81-4f5d-915b-19da7a9dca55, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83","Emissions,  Time","https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044, https://bedes.lbl.gov/node/7123187e-4b6e-49de-a577-a6429f78e965",Linked
EmissionsLinkedTimeSeriesID,Emissions Linked Time Series Identifier,84970,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.Emission.EmissionsLinkedTimeSeriesIDs.EmissionsLinkedTimeSeriesID,,,,,,,"Words: Term, Word, Unmatched","Series,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/ea9fd25e-cf81-4f5d-915b-19da7a9dca55, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83","Emissions,  Time","https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044, https://bedes.lbl.gov/node/7123187e-4b6e-49de-a577-a6429f78e965",Linked
MeterID,Meter Identifier,84971,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.MeterID,,,,,,,Words: all Term,"Meter,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/67432883-f90d-4df4-aade-3137b46fae20, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ParentResourceUseID,Parent Resource Use Identifier,84972,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.ParentResourceUseID,,,,,,,"Words: Term, Word, Unmatched","Resource,  Identifier","Term,  Term","https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",Use,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,Parent
EnergyResource,Energy Resource,84973,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.EnergyResource,,,,,,,Words: all Term,"Energy,  Resource","List-Option,  Term","https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436, https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd",,,
ResourceBoundary,Resource Boundary,84974,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.ResourceBoundary,31bb6d91-ab32-45d5-9e66-d71281f0d168,Resource Boundary,Resources,The boundary that encompases the measured resource.,https://bedes.lbl.gov/node/31bb6d91-ab32-45d5-9e66-d71281f0d168,1.0,Term-to-Term Match,,,,,,
WaterResource,Water Resource,84975,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.WaterResource,,,,,,,Words: all Term,"Water,  Resource","List-Option,  Term","https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65, https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd",,,
ResourceUnits,Resource Units,84976,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.ResourceUnits,,,,,,,Words: all Term,"Resource,  Units","Term,  List-Option","https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd, https://bedes.lbl.gov/node/1f0f8179-7b42-4928-867f-42a67326ed06",,,
EndUse,End Use,84977,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.EndUse,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,End Use,Resources,Resource end use. This can also be used to qualify a renewable energy that is generated on-site that has its own dedicated meter. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,1.0,Term-to-Term Match,,,,,,
UserDefinedFields,User Defined Fields,84978,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields,,,,,,,"Words: Term, Unmatched",Fields,List-Option,https://bedes.lbl.gov/node/2197fa42-a8d5-4a14-8518-2ec84c2e75d7,,,"User,  Defined"
UserDefinedField,User Defined Field,84979,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields.UserDefinedField,,,,,,,"Words: Term, Unmatched",Field,List-Option,https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5,,,"User,  Defined"
FieldName,Field Name,84980,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields.UserDefinedField.FieldName,,,,,,,Words: all Term,"Field,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
FieldValue,Field Value,84981,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields.UserDefinedField.FieldValue,,,,,,,Words: all Term,"Field,  Value","List-Option,  Term","https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
TimeSeriesData,Time Series Data,84982,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.TimeSeriesData,,,,,,,"Words: Term, Word",Series,List-Option,https://bedes.lbl.gov/node/ea9fd25e-cf81-4f5d-915b-19da7a9dca55,"Time,  Data","https://bedes.lbl.gov/node/7123187e-4b6e-49de-a577-a6429f78e965, https://bedes.lbl.gov/node/9bcb413f-f100-4f77-953c-5ebdad916148",
TimeSeries,Time Series,84983,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries,,,,,,,"Words: Term, Word",Series,List-Option,https://bedes.lbl.gov/node/ea9fd25e-cf81-4f5d-915b-19da7a9dca55,Time,https://bedes.lbl.gov/node/7123187e-4b6e-49de-a577-a6429f78e965,
AllResourceTotals,All Resource Totals,84984,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals,,,,,,,"Words: Term, Word","Resource,  Totals","Term,  List-Option","https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd, https://bedes.lbl.gov/node/552a462b-4bd7-465a-94fe-ab161973dc20",All,https://bedes.lbl.gov/node/410a4e2f-6bb4-4d08-a4f3-13e70806c48e,
AllResourceTotal,All Resource Total,84985,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal,,,,,,,"Words: Term, Word","Resource,  Total","Term,  List-Option","https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd, https://bedes.lbl.gov/node/552a462b-4bd7-465a-94fe-ab161973dc20",All,https://bedes.lbl.gov/node/410a4e2f-6bb4-4d08-a4f3-13e70806c48e,
SiteEnergyUse,Site Energy Use,84986,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SiteEnergyUse,,,,,,,"Words: Term, Word","Site,  Energy","List-Option,  List-Option","https://bedes.lbl.gov/node/14a1960d-aa62-412e-ab5e-4431a319d1be, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436",Use,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,
SiteEnergyUseIntensity,Site Energy Use Intensity,84987,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SiteEnergyUseIntensity,,,,,,,"Words: Term, Word","Site,  Energy","List-Option,  List-Option","https://bedes.lbl.gov/node/14a1960d-aa62-412e-ab5e-4431a319d1be, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436","Use,  Intensity","https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3, https://bedes.lbl.gov/node/8ec6b0be-01d7-427d-b142-6529dccc8fd5",
SourceEnergyUse,Source Energy Use,84988,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SourceEnergyUse,,,,,,,"Words: Term, Word","Source,  Energy","List-Option,  List-Option","https://bedes.lbl.gov/node/658797eb-6b25-4d5d-9bd8-9b9b82f78a2e, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436",Use,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,
BuildingEnergyUse,Building Energy Use,84989,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.BuildingEnergyUse,,,,,,,"Words: Term, Word","Building,  Energy","List-Option,  List-Option","https://bedes.lbl.gov/node/6207b4d5-694c-430a-a5c9-f375ba2eebc7, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436",Use,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,
BuildingEnergyUseIntensity,Building Energy Use Intensity,84990,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.BuildingEnergyUseIntensity,,,,,,,"Words: Term, Word","Building,  Energy","List-Option,  List-Option","https://bedes.lbl.gov/node/6207b4d5-694c-430a-a5c9-f375ba2eebc7, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436","Use,  Intensity","https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3, https://bedes.lbl.gov/node/8ec6b0be-01d7-427d-b142-6529dccc8fd5",
ImportedEnergyConsistentUnits,Imported Energy Consistent Units,84991,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ImportedEnergyConsistentUnits,,,,,,,"Words: Term, Unmatched","Energy,  Units","List-Option,  List-Option","https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436, https://bedes.lbl.gov/node/1f0f8179-7b42-4928-867f-42a67326ed06",,,"Imported,  Consistent"
OnsiteEnergyProductionConsistentUnits,Onsite Energy Production Consistent Units,84992,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.OnsiteEnergyProductionConsistentUnits,,,,,,,"Words: Term, Word, Unmatched","Onsite,  Energy,  Units","List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/e697eb63-8e0d-4a80-a446-8d145395f0b0, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436, https://bedes.lbl.gov/node/1f0f8179-7b42-4928-867f-42a67326ed06",Production,https://bedes.lbl.gov/node/0ec135d7-61ac-4abb-a1c9-190f7cb2bd63,Consistent
ExportedEnergyConsistentUnits,Exported Energy Consistent Units,84993,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ExportedEnergyConsistentUnits,,,,,,,"Words: Term, Unmatched","Exported,  Energy,  Units","List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/b7c210fa-af46-4647-8160-16d31fa45e32, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436, https://bedes.lbl.gov/node/1f0f8179-7b42-4928-867f-42a67326ed06",,,Consistent
NetIncreaseInStoredEnergyConsistentUnits,Net Increase In Stored Energy Consistent Units,84994,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.NetIncreaseInStoredEnergyConsistentUnits,,,,,,,"Words: Term, Unmatched","Stored Energy,  Net,  In,  Units","List-Option,  List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/8e06a224-0909-42cd-baae-e0e8c608dda1, https://bedes.lbl.gov/node/bcac2667-cbc0-405c-9992-cc62207d9a2b, https://bedes.lbl.gov/node/08af46e4-f89d-4d79-9a01-4394b6e54c5c, https://bedes.lbl.gov/node/1f0f8179-7b42-4928-867f-42a67326ed06",,,"Increase,  Consistent"
EnergyCost,Energy Cost,84995,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.EnergyCost,,,,,,,Words: all Term,"Energy,  Cost","List-Option,  Term","https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436, https://bedes.lbl.gov/node/4ad7ec69-321c-4d0d-b4c2-d949cbf8fd04",,,
EnergyCostIndex,Energy Cost Index,84996,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.EnergyCostIndex,25ba5ef5-a256-4641-9b27-2439f4643b3e,Energy Cost Index,Measures,"{'span': 'Calculated by dividing contributory Annual Energy Consumption Cost by the number of units affected by the device or system being measured.', '#text': 'ECI is a generic term used for comparing the expected energy for anything from commercial office spaces, lighting, industrial air filtration, and even an entire home. ECI can be used to compare the impact on energy cost from a single device all the way up to complex systems.'}",https://bedes.lbl.gov/node/25ba5ef5-a256-4641-9b27-2439f4643b3e,1.0,Term-to-Term Match,,,,,,
OnsiteRenewableSystemElectricityExported,Onsite Renewable System Electricity Exported,84997,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.OnsiteRenewableSystemElectricityExported,,,,,,,Words: all Term,"Onsite,  Renewable,  System,  Electricity,  Exported","List-Option,  List-Option,  List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/e697eb63-8e0d-4a80-a446-8d145395f0b0, https://bedes.lbl.gov/node/3c8998d0-e7c2-4b0e-b420-18eaefa08405, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef, https://bedes.lbl.gov/node/4ff6a8b1-b171-4711-b104-70019401d11d, https://bedes.lbl.gov/node/b7c210fa-af46-4647-8160-16d31fa45e32",,,
ElectricitySourcedFromOnsiteRenewableSystems,Electricity Source From Onsite Renewable Systems,84998,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ElectricitySourcedFromOnsiteRenewableSystems,,,,,,,"Words: Term, Word","Electricity,  Source,  Onsite,  Renewable,  Systems","List-Option,  List-Option,  List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/4ff6a8b1-b171-4711-b104-70019401d11d, https://bedes.lbl.gov/node/658797eb-6b25-4d5d-9bd8-9b9b82f78a2e, https://bedes.lbl.gov/node/e697eb63-8e0d-4a80-a446-8d145395f0b0, https://bedes.lbl.gov/node/3c8998d0-e7c2-4b0e-b420-18eaefa08405, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",From,https://bedes.lbl.gov/node/fd1c940d-ac1f-4000-baa3-a47f59a19ae0,
SummerPeak,Summer Peak,84999,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SummerPeak,,,,,,,"Words: Term, Word",Summer,List-Option,https://bedes.lbl.gov/node/7f252afa-4dde-4b6b-925e-2b69c30fbadd,Peak,https://bedes.lbl.gov/node/d7d7520d-0a35-4439-b112-6dcb43938928,
WinterPeak,Winter Peak,85000,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WinterPeak,,,,,,,"Words: Term, Word",Winter,List-Option,https://bedes.lbl.gov/node/26d6b524-6d00-48e6-af2c-3cc7612392e9,Peak,https://bedes.lbl.gov/node/d7d7520d-0a35-4439-b112-6dcb43938928,
WaterUse,Water Use,85001,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterUse,,,,,,,"Words: Term, Word",Water,List-Option,https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65,Use,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,
WaterIntensity,Water Intensity,85002,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterIntensity,,,,,,,"Words: Term, Word",Water,List-Option,https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65,Intensity,https://bedes.lbl.gov/node/8ec6b0be-01d7-427d-b142-6529dccc8fd5,
WaterCost,Water Cost,85003,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterCost,,,,,,,Words: all Term,"Water,  Cost","List-Option,  Term","https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65, https://bedes.lbl.gov/node/4ad7ec69-321c-4d0d-b4c2-d949cbf8fd04",,,
WasteWaterVolume,Waste Water Volume,85004,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WasteWaterVolume,,,,,,,Words: all Term,"Waste Water,  Volume","List-Option,  Term","https://bedes.lbl.gov/node/656facf3-66aa-4337-a5f4-46138b23ae8b, https://bedes.lbl.gov/node/8bc1803e-c367-428f-ad82-71fdc92b5295",,,
AnnualAverageGHGEmissions,Annual Average GHG Emissions,85005,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.AnnualAverageGHGEmissions,,,,,,,"Words: Term, Word","Annual,  Average,  GHG","List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/c5de9d64-e3cc-4d1b-8265-42934ca210b3, https://bedes.lbl.gov/node/5d276e98-3b8d-4793-9c62-01bd0576ba4f, https://bedes.lbl.gov/node/6562e5b9-deee-4c18-9b3d-a7801a6a29e5",Emissions,https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044,
AnnualMarginalGHGEmissions,Annual Marginal GHG Emissions,85006,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.AnnualMarginalGHGEmissions,,,,,,,"Words: Term, Word","Annual,  GHG","List-Option,  List-Option","https://bedes.lbl.gov/node/c5de9d64-e3cc-4d1b-8265-42934ca210b3, https://bedes.lbl.gov/node/6562e5b9-deee-4c18-9b3d-a7801a6a29e5","Marginal,  Emissions","https://bedes.lbl.gov/node/3cf445c3-1cad-41bb-a46c-716c291e2bca, https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044",
AnnualGHGEmissionIntensity,Annual GHG Emission Intensity,85007,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.AnnualGHGEmissionIntensity,,,,,,,"Words: Term, Word","Annual,  GHG","List-Option,  List-Option","https://bedes.lbl.gov/node/c5de9d64-e3cc-4d1b-8265-42934ca210b3, https://bedes.lbl.gov/node/6562e5b9-deee-4c18-9b3d-a7801a6a29e5","Emission,  Intensity","https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044, https://bedes.lbl.gov/node/8ec6b0be-01d7-427d-b142-6529dccc8fd5",
EndUse,End Use,85008,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.EndUse,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,End Use,Resources,Resource end use. This can also be used to qualify a renewable energy that is generated on-site that has its own dedicated meter. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,1.0,Term-to-Term Match,,,,,,
TemporalStatus,Temporal Status,85009,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.TemporalStatus,088f739c-434d-4c8f-a6c6-ee47b237dd01,Temporal Status,Resources,Temporal charcateristic of this measurement.,https://bedes.lbl.gov/node/088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,Term-to-Term Match,,,,,,
ResourceBoundary,Resource Boundary,85010,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ResourceBoundary,31bb6d91-ab32-45d5-9e66-d71281f0d168,Resource Boundary,Resources,The boundary that encompases the measured resource.,https://bedes.lbl.gov/node/31bb6d91-ab32-45d5-9e66-d71281f0d168,1.0,Term-to-Term Match,,,,,,
SourceEnergyUseIntensity,Source Energy Use Intensity,85011,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SourceEnergyUseIntensity,,,,,,,"Words: Term, Word","Source,  Energy","List-Option,  List-Option","https://bedes.lbl.gov/node/658797eb-6b25-4d5d-9bd8-9b9b82f78a2e, https://bedes.lbl.gov/node/fdb2f8c5-a4df-4f5f-8faf-75056db9b436","Use,  Intensity","https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3, https://bedes.lbl.gov/node/8ec6b0be-01d7-427d-b142-6529dccc8fd5",
WaterResource,Water Resource,85012,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterResource,,,,,,,Words: all Term,"Water,  Resource","List-Option,  Term","https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65, https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd",,,
UserDefinedFields,User Defined Fields,85013,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields,,,,,,,"Words: Term, Unmatched",Fields,List-Option,https://bedes.lbl.gov/node/2197fa42-a8d5-4a14-8518-2ec84c2e75d7,,,"User,  Defined"
UserDefinedField,User Defined Field,85014,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields.UserDefinedField,,,,,,,"Words: Term, Unmatched",Field,List-Option,https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5,,,"User,  Defined"
FieldName,Field Name,85015,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields.UserDefinedField.FieldName,,,,,,,Words: all Term,"Field,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
FieldValue,Field Value,85016,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields.UserDefinedField.FieldValue,,,,,,,Words: all Term,"Field,  Value","List-Option,  Term","https://bedes.lbl.gov/node/14adeb1e-a73d-4700-8f51-215d01edbcd5, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
AnnualHeatingDegreeDays,Annual Heating Degree Days,85017,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AnnualHeatingDegreeDays,,,,,,,Words: all Term,"Heating Degree Days,  Annual","List-Option,  List-Option","https://bedes.lbl.gov/node/a866b3eb-173c-492e-af4e-93da59cb7e7d, https://bedes.lbl.gov/node/c5de9d64-e3cc-4d1b-8265-42934ca210b3",,,
AnnualCoolingDegreeDays,Annual Cooling Degree Days,85018,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.AnnualCoolingDegreeDays,,,,,,,Words: all Term,"Cooling Degree Days,  Annual","List-Option,  List-Option","https://bedes.lbl.gov/node/8b2711ff-d952-4c79-8753-54acee4606b6, https://bedes.lbl.gov/node/c5de9d64-e3cc-4d1b-8265-42934ca210b3",,,
TemporalStatus,Temporal Status,85019,BuildingSync.Facilities.Facility.Reports.Report.Scenarios.Scenario.TemporalStatus,088f739c-434d-4c8f-a6c6-ee47b237dd01,Temporal Status,Resources,Temporal charcateristic of this measurement.,https://bedes.lbl.gov/node/088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,Term-to-Term Match,,,,,,
