BuildingSyncPath,State,RequiredValues,RequiredPairedElement
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.SourceEnergyUseIntensity,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreUseType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.Score,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SiteEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SourceEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SourceEnergyUse.SourceEnergyUseIntensity,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.AssetScore.UseType.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.ENERGYSTARScore,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AnnualSavingsSiteEnergy,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AnnualSavingsSourceEnergy,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AnnualSavingsCost,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.SummerPeakElectricityReduction,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.WinterPeakElectricityReduction,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AnnualPeakElectricityReduction,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AnnualWaterSavings,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AnnualWaterCostSavings,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.SimplePayback,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.NetPresentValue,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.InternalRateOfReturn,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.ReferenceCase,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.EnergyUseByEndUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.EnergyUseByEndUse.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.EnergyUseByEndUse.EndUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.Rankings,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.Rankings.Ranking,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.Rankings.Ranking.Type,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.Rankings.Ranking.Type.SystemsType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.Rankings.Ranking.Type.EnvelopeType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.Rankings.Ranking.Rank,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.Score,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SiteEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.SourceEnergyUseIntensity,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.WholeBuilding.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreUseType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.Score,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SiteEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SiteEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SourceEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SourceEnergyUse.SourceEnergyUseIntensity,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.EnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.SourceEnergyUse.EnergyUseByFuelType.PrimaryFuel,,,
Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.ENERGYSTARScore,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Normalized,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Normalized.NormalizationYears,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Normalized.NormalizationStartYear,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Normalized.WeatherDataSource,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.AdjustedToYear,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.AdjustedToYear.WeatherYear,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.AdjustedToYear.WeatherDataSource,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Actual,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Actual.WeatherDataSource,,,
Audits.Audit.Report.Scenarios.Scenario.WeatherType.Other,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses,Optional,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse,Optional,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.PercentResource,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.SharedResourceSystem,Optional,"Other,Not shared,Shared energy systems or meters for multiple building on a single lot,Shared energy systems or meter for multiple buildings on multiple lots",
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.EndUse,Optional,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.PercentEndUse,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.AnnualFuelUseNativeUnits,Optional,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.AnnualFuelUseConsistentUnits,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.FuelUseIntensity,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UtilityID,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions,Optional,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionBoundary,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionsType,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionsFactor,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionsFactorSource,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.GHGEmissions,Optional,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.AvoidedEmissions,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.EnergyResource,Optional,"Electricity,Natural gas,District chilled water,District hot water,District steam,Fuel oil,Propane,Other,Electricity,NaturalGas",
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.ResourceBoundary,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.WaterResource,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.ResourceUnits,Optional,"kWh,Therms",
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields.UserDefinedField,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields.UserDefinedField.FieldName,,,
Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.UserDefinedFields.UserDefinedField.FieldValue,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData,Required,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries,Required,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.ReadingType,Optional,"TotalCost,Peak,Total,Average",Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.IntervalReading
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.TimeSeriesReadingQuantity,Optional,Energy,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.StartTimeStamp,Required,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.EndTimeStamp,Optional,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.IntervalFrequency,Optional,"Monthly,Month,Month,Annual",Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.IntervalReading
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.IntervalReading,Required,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.Phase,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.EnergyFlowDirection,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.HeatingDegreeDays,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.CoolingDegreeDays,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.HDDBaseTemperature,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.CDDBaseTemperature,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.ResourceUseID,Optional,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.UserDefinedFields,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.UserDefinedFields.UserDefinedField,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.UserDefinedFields.UserDefinedField.FieldName,,,
Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.UserDefinedFields.UserDefinedField.FieldValue,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals,Optional,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal,Optional,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.EndUse,Optional,Whole Building,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SiteEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SiteEnergyUseIntensity,Optional,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SourceEnergyUse,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SourceEnergyUseIntensity,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.EnergyCost,Optional,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.OnsiteRenewableSystemElectricityExported,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ElectricitySourcedFromOnsiteRenewableSystems,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.SummerPeak,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WinterPeak,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterUse,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterIntensity,Optional,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterCost,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WasteWaterVolume,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.TemporalStatus,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ResourceBoundary,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.WaterResource,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields.UserDefinedField,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields.UserDefinedField.FieldName,,,
Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.UserDefinedFields.UserDefinedField.FieldValue,,,
Audits.Audit.Report.Scenarios.Scenario.AnnualHeatingDegreeDays,Required,,
Audits.Audit.Report.Scenarios.Scenario.AnnualCoolingDegreeDays,Required,,
Audits.Audit.Report.Scenarios.Scenario.HDDBaseTemperature,Required,,
Audits.Audit.Report.Scenarios.Scenario.CDDBaseTemperature,Required,,
Audits.Audit.Report.Scenarios.Scenario.TemporalStatus,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.LinkedScheduleID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Site.LinkedSiteID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.LinkedScheduleID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Facility.LinkedFacilityID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.LinkedScheduleID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Subsection.LinkedSubsectionID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaType,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaCustomName,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaValue,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaPercentage,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.Story,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Space,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Space.LinkedSpaceID,,,
Audits.Audit.Report.Scenarios.Scenario.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleID,,,
