attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
LinkedScheduleID,Linked Schedule Identifier,9968,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,9969,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,9970,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,9971,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,9972,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,9973,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,9974,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,9975,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
Space,Space,9976,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space,1bc16d94-c485-4a6e-ad52-182d753b317b,Space,,"A space is a section within a building or area that aids the primary activity and could not stand alone, such as a hallway or a closet.",https://bedes.lbl.gov/node/1bc16d94-c485-4a6e-ad52-182d753b317b,1.0,Term-to-List-Option Match,,,,,,
LinkedSpaceID,Linked Space Identifier,9977,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID,,,,,,,"Words: Term, Unmatched","Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,9978,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,9979,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,9980,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,9981,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,9982,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,9983,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,9984,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,9985,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,9986,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
UserDefinedFields,User Defined Fields,9987,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.UserDefinedFields,,,,,,,"Words: Term, Unmatched",Fields,List-Option,https://bedes.lbl.gov/node/89d1f367-f69d-4529-9b9d-51df4477c5ac,,,"User,  Defined"
UserDefinedField,User Defined Field,9988,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.UserDefinedFields.UserDefinedField,,,,,,,"Words: Term, Unmatched",Field,List-Option,https://bedes.lbl.gov/node/e1e05474-b6a7-4fec-9a3a-301060fd72f9,,,"User,  Defined"
FieldName,Field Name,9989,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.UserDefinedFields.UserDefinedField.FieldName,,,,,,,Words: all Term,"Field,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/e1e05474-b6a7-4fec-9a3a-301060fd72f9, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
FieldValue,Field Value,9990,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.UserDefinedFields.UserDefinedField.FieldValue,,,,,,,Words: all Term,"Field,  Value","List-Option,  Term","https://bedes.lbl.gov/node/e1e05474-b6a7-4fec-9a3a-301060fd72f9, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
Quantity,Quantity,9991,BuildingSync.Facilities.Facility.Systems.ProcessLoads.ProcessLoad.Quantity,aebf37a3-692f-4129-a659-ddd8ebaed422,Quantity,Global Terms,The number of specified units,https://bedes.lbl.gov/node/aebf37a3-692f-4129-a659-ddd8ebaed422,1.0,Term-to-Term Match,,,,,,
ConveyanceSystems,Conveyance Systems,9992,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems,,,,,,,Words: all Term,"Conveyance,  Systems","List-Option,  List-Option","https://bedes.lbl.gov/node/d9731780-874c-4083-b3f7-cc3ac483a936, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",,,
ConveyanceSystem,Conveyance System,9993,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem,,,,,,,Words: all Term,"Conveyance,  System","List-Option,  List-Option","https://bedes.lbl.gov/node/d9731780-874c-4083-b3f7-cc3ac483a936, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",,,
ConveyanceSystemType,Conveyance System Type,9994,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.ConveyanceSystemType,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,Conveyance System Type,Loads,Equipment used to transporting someone or something from one place to another.,https://bedes.lbl.gov/node/787e6ab7-12e5-49e8-9dcb-ad5531775ffb,1.0,Term-to-Term Match,,,,,,
ConveyanceLoadType,Conveyance Load Type,9995,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.ConveyanceLoadType,38c6fe22-97d6-4316-b084-17077177fffa,Conveyance Load Type,Loads,Type of load that the conveyance system usually transports.,https://bedes.lbl.gov/node/38c6fe22-97d6-4316-b084-17077177fffa,1.0,Term-to-Term Match,,,,,,
ConveyancePeakPower,Conveyance Peak Power,9996,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.ConveyancePeakPower,,,,,,,"Words: Term, Word","Conveyance,  Power","List-Option,  List-Option","https://bedes.lbl.gov/node/d9731780-874c-4083-b3f7-cc3ac483a936, https://bedes.lbl.gov/node/9ee77602-520f-4069-9170-6b01cd495bb9",Peak,https://bedes.lbl.gov/node/d7d7520d-0a35-4439-b112-6dcb43938928,
ConveyanceStandbyPower,Conveyance Standby Power,9997,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.ConveyanceStandbyPower,,,,,,,Words: all Term,"Conveyance,  Standby,  Power","List-Option,  List-Option,  List-Option","https://bedes.lbl.gov/node/d9731780-874c-4083-b3f7-cc3ac483a936, https://bedes.lbl.gov/node/4a260c58-6db8-4a66-8314-b38036579187, https://bedes.lbl.gov/node/9ee77602-520f-4069-9170-6b01cd495bb9",,,
Controls,Controls,9998,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls,,,,,,,Words: all Word,,,,Controls,https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c,
Control,Control,9999,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control,,,,,,,Words: all Word,,,,Control,https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c,
AdvancedPowerStrip,Advanced Power Strip,10000,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip,7568628a-3eb4-417f-8185-02a5139e7a4d,Advanced power strip,,Advanced Power Strips (APS) have built-in features that are designed to reduce the amount of energy used by manyconsumer electronics by  shutting off the supply power to devices that are not in use.,https://bedes.lbl.gov/node/7568628a-3eb4-417f-8185-02a5139e7a4d,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,10001,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
OtherControlStrategyName,Other Control Strategy Name,10002,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.OtherControlStrategyName,,,,,,,"Words: Term, Word","Control Strategy,  Name","Term,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
ControlSystemType,Control System Type,10003,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,10004,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,10005,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Digital,Digital,10006,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,10007,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Pneumatic,Pneumatic,10008,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Pneumatic,bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,Pneumatic,,,https://bedes.lbl.gov/node/bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,1.0,Term-to-List-Option Match,,,,,,
Other,Other,10009,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other,,,,,,,Words: all Word,,,,Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
OtherCommunicationProtocolName,Other Communication Protocol Name,10010,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word, Unmatched",Name,List-Option,https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239,"Other,  Protocol","https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e, https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00",Communication
Manual,Manual,10011,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual,ae5157b0-93b8-435a-a983-6ed25df7973e,Manual,,Manual operation of on and off switch.,https://bedes.lbl.gov/node/ae5157b0-93b8-435a-a983-6ed25df7973e,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,10012,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
OtherControlStrategyName,Other Control Strategy Name,10013,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.OtherControlStrategyName,,,,,,,"Words: Term, Word","Control Strategy,  Name","Term,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
ControlSystemType,Control System Type,10014,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,10015,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,10016,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Analog.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Digital,Digital,10017,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,10018,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Digital.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Pneumatic,Pneumatic,10019,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Pneumatic,bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,Pneumatic,,,https://bedes.lbl.gov/node/bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,1.0,Term-to-List-Option Match,,,,,,
Other,Other,10020,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Other,,,,,,,Words: all Word,,,,Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
OtherCommunicationProtocolName,Other Communication Protocol Name,10021,BuildingSync.Facilities.Facility.Systems.ConveyanceSystems.ConveyanceSystem.Controls.Control.Manual.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word, Unmatched",Name,List-Option,https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239,"Other,  Protocol","https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e, https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00",Communication
